,labels,directory
2267,140,data\CMATERdb\IsolatedTest\140\bcc000009.bmp
2265,140,data\CMATERdb\IsolatedTest\140\bcc000007.bmp
2269,140,data\CMATERdb\IsolatedTest\140\bcc000011.bmp
2270,140,data\CMATERdb\IsolatedTest\140\bcc000012.bmp
2271,140,data\CMATERdb\IsolatedTest\140\bcc000013.bmp
2272,140,data\CMATERdb\IsolatedTest\140\bcc000014.bmp
2273,140,data\CMATERdb\IsolatedTest\140\bcc000015.bmp
2274,140,data\CMATERdb\IsolatedTest\140\bcc000016.bmp
2275,140,data\CMATERdb\IsolatedTest\140\bcc000017.bmp
2268,140,data\CMATERdb\IsolatedTest\140\bcc000010.bmp
2276,140,data\CMATERdb\IsolatedTest\140\bcc000018.bmp
2331,141,data\CMATERdb\IsolatedTest\141\bcc000029.bmp
2330,141,data\CMATERdb\IsolatedTest\141\bcc000028.bmp
2329,141,data\CMATERdb\IsolatedTest\141\bcc000027.bmp
2332,141,data\CMATERdb\IsolatedTest\141\bcc000030.bmp
2327,141,data\CMATERdb\IsolatedTest\141\bcc000025.bmp
2326,141,data\CMATERdb\IsolatedTest\141\bcc000024.bmp
2325,141,data\CMATERdb\IsolatedTest\141\bcc000023.bmp
2328,141,data\CMATERdb\IsolatedTest\141\bcc000026.bmp
2333,141,data\CMATERdb\IsolatedTest\141\bcc000031.bmp
2310,141,data\CMATERdb\IsolatedTest\141\bcc000008.bmp
2335,141,data\CMATERdb\IsolatedTest\141\bcc000033.bmp
2336,141,data\CMATERdb\IsolatedTest\141\bcc000034.bmp
2337,141,data\CMATERdb\IsolatedTest\141\bcc000035.bmp
2338,141,data\CMATERdb\IsolatedTest\141\bcc000036.bmp
2339,141,data\CMATERdb\IsolatedTest\141\bcc000037.bmp
2340,141,data\CMATERdb\IsolatedTest\141\bcc000038.bmp
2341,141,data\CMATERdb\IsolatedTest\141\bcc000039.bmp
2324,141,data\CMATERdb\IsolatedTest\141\bcc000022.bmp
2334,141,data\CMATERdb\IsolatedTest\141\bcc000032.bmp
2322,141,data\CMATERdb\IsolatedTest\141\bcc000020.bmp
2323,141,data\CMATERdb\IsolatedTest\141\bcc000021.bmp
2306,141,data\CMATERdb\IsolatedTest\141\bcc000004.bmp
2321,141,data\CMATERdb\IsolatedTest\141\bcc000019.bmp
2302,141,data\CMATERdb\IsolatedTest\141\bcc000000.bmp
2303,141,data\CMATERdb\IsolatedTest\141\bcc000001.bmp
2304,141,data\CMATERdb\IsolatedTest\141\bcc000002.bmp
2305,141,data\CMATERdb\IsolatedTest\141\bcc000003.bmp
2307,141,data\CMATERdb\IsolatedTest\141\bcc000005.bmp
2308,141,data\CMATERdb\IsolatedTest\141\bcc000006.bmp
2309,141,data\CMATERdb\IsolatedTest\141\bcc000007.bmp
2311,141,data\CMATERdb\IsolatedTest\141\bcc000009.bmp
2313,141,data\CMATERdb\IsolatedTest\141\bcc000011.bmp
2314,141,data\CMATERdb\IsolatedTest\141\bcc000012.bmp
2315,141,data\CMATERdb\IsolatedTest\141\bcc000013.bmp
2316,141,data\CMATERdb\IsolatedTest\141\bcc000014.bmp
2317,141,data\CMATERdb\IsolatedTest\141\bcc000015.bmp
2318,141,data\CMATERdb\IsolatedTest\141\bcc000016.bmp
2319,141,data\CMATERdb\IsolatedTest\141\bcc000017.bmp
2320,141,data\CMATERdb\IsolatedTest\141\bcc000018.bmp
2312,141,data\CMATERdb\IsolatedTest\141\bcc000010.bmp
2373,142,data\CMATERdb\IsolatedTest\142\bcc000031.bmp
2374,142,data\CMATERdb\IsolatedTest\142\bcc000032.bmp
2372,142,data\CMATERdb\IsolatedTest\142\bcc000030.bmp
2389,142,data\CMATERdb\IsolatedTest\142\bcc000047.bmp
2370,142,data\CMATERdb\IsolatedTest\142\bcc000028.bmp
2369,142,data\CMATERdb\IsolatedTest\142\bcc000027.bmp
2368,142,data\CMATERdb\IsolatedTest\142\bcc000026.bmp
2375,142,data\CMATERdb\IsolatedTest\142\bcc000033.bmp
2371,142,data\CMATERdb\IsolatedTest\142\bcc000029.bmp
2376,142,data\CMATERdb\IsolatedTest\142\bcc000034.bmp
2387,142,data\CMATERdb\IsolatedTest\142\bcc000045.bmp
2378,142,data\CMATERdb\IsolatedTest\142\bcc000036.bmp
2379,142,data\CMATERdb\IsolatedTest\142\bcc000037.bmp
2380,142,data\CMATERdb\IsolatedTest\142\bcc000038.bmp
2381,142,data\CMATERdb\IsolatedTest\142\bcc000039.bmp
2382,142,data\CMATERdb\IsolatedTest\142\bcc000040.bmp
2384,142,data\CMATERdb\IsolatedTest\142\bcc000042.bmp
2385,142,data\CMATERdb\IsolatedTest\142\bcc000043.bmp
2386,142,data\CMATERdb\IsolatedTest\142\bcc000044.bmp
2367,142,data\CMATERdb\IsolatedTest\142\bcc000025.bmp
2388,142,data\CMATERdb\IsolatedTest\142\bcc000046.bmp
2377,142,data\CMATERdb\IsolatedTest\142\bcc000035.bmp
2366,142,data\CMATERdb\IsolatedTest\142\bcc000024.bmp
2356,142,data\CMATERdb\IsolatedTest\142\bcc000014.bmp
2364,142,data\CMATERdb\IsolatedTest\142\bcc000022.bmp
2342,142,data\CMATERdb\IsolatedTest\142\bcc000000.bmp
2343,142,data\CMATERdb\IsolatedTest\142\bcc000001.bmp
2344,142,data\CMATERdb\IsolatedTest\142\bcc000002.bmp
2345,142,data\CMATERdb\IsolatedTest\142\bcc000003.bmp
2346,142,data\CMATERdb\IsolatedTest\142\bcc000004.bmp
2347,142,data\CMATERdb\IsolatedTest\142\bcc000005.bmp
2348,142,data\CMATERdb\IsolatedTest\142\bcc000006.bmp
2349,142,data\CMATERdb\IsolatedTest\142\bcc000007.bmp
2350,142,data\CMATERdb\IsolatedTest\142\bcc000008.bmp
2351,142,data\CMATERdb\IsolatedTest\142\bcc000009.bmp
2352,142,data\CMATERdb\IsolatedTest\142\bcc000010.bmp
2353,142,data\CMATERdb\IsolatedTest\142\bcc000011.bmp
2354,142,data\CMATERdb\IsolatedTest\142\bcc000012.bmp
2355,142,data\CMATERdb\IsolatedTest\142\bcc000013.bmp
2357,142,data\CMATERdb\IsolatedTest\142\bcc000015.bmp
2358,142,data\CMATERdb\IsolatedTest\142\bcc000016.bmp
2359,142,data\CMATERdb\IsolatedTest\142\bcc000017.bmp
2360,142,data\CMATERdb\IsolatedTest\142\bcc000018.bmp
2361,142,data\CMATERdb\IsolatedTest\142\bcc000019.bmp
2362,142,data\CMATERdb\IsolatedTest\142\bcc000020.bmp
2363,142,data\CMATERdb\IsolatedTest\142\bcc000021.bmp
2365,142,data\CMATERdb\IsolatedTest\142\bcc000023.bmp
2390,142,data\CMATERdb\IsolatedTest\142\bcc000048.bmp
2383,142,data\CMATERdb\IsolatedTest\142\bcc000041.bmp
2436,143,data\CMATERdb\IsolatedTest\143\bcc000045.bmp
2433,143,data\CMATERdb\IsolatedTest\143\bcc000042.bmp
2432,143,data\CMATERdb\IsolatedTest\143\bcc000041.bmp
2431,143,data\CMATERdb\IsolatedTest\143\bcc000040.bmp
2430,143,data\CMATERdb\IsolatedTest\143\bcc000039.bmp
2429,143,data\CMATERdb\IsolatedTest\143\bcc000038.bmp
2428,143,data\CMATERdb\IsolatedTest\143\bcc000037.bmp
2427,143,data\CMATERdb\IsolatedTest\143\bcc000036.bmp
2426,143,data\CMATERdb\IsolatedTest\143\bcc000035.bmp
2425,143,data\CMATERdb\IsolatedTest\143\bcc000034.bmp
2424,143,data\CMATERdb\IsolatedTest\143\bcc000033.bmp
2423,143,data\CMATERdb\IsolatedTest\143\bcc000032.bmp
2422,143,data\CMATERdb\IsolatedTest\143\bcc000031.bmp
2421,143,data\CMATERdb\IsolatedTest\143\bcc000030.bmp
2420,143,data\CMATERdb\IsolatedTest\143\bcc000029.bmp
2419,143,data\CMATERdb\IsolatedTest\143\bcc000028.bmp
2418,143,data\CMATERdb\IsolatedTest\143\bcc000027.bmp
2417,143,data\CMATERdb\IsolatedTest\143\bcc000026.bmp
2403,143,data\CMATERdb\IsolatedTest\143\bcc000012.bmp
2404,143,data\CMATERdb\IsolatedTest\143\bcc000013.bmp
2405,143,data\CMATERdb\IsolatedTest\143\bcc000014.bmp
2406,143,data\CMATERdb\IsolatedTest\143\bcc000015.bmp
2407,143,data\CMATERdb\IsolatedTest\143\bcc000016.bmp
2408,143,data\CMATERdb\IsolatedTest\143\bcc000017.bmp
2434,143,data\CMATERdb\IsolatedTest\143\bcc000043.bmp
2409,143,data\CMATERdb\IsolatedTest\143\bcc000018.bmp
2411,143,data\CMATERdb\IsolatedTest\143\bcc000020.bmp
2412,143,data\CMATERdb\IsolatedTest\143\bcc000021.bmp
2413,143,data\CMATERdb\IsolatedTest\143\bcc000022.bmp
2414,143,data\CMATERdb\IsolatedTest\143\bcc000023.bmp
2415,143,data\CMATERdb\IsolatedTest\143\bcc000024.bmp
2416,143,data\CMATERdb\IsolatedTest\143\bcc000025.bmp
2410,143,data\CMATERdb\IsolatedTest\143\bcc000019.bmp
2435,143,data\CMATERdb\IsolatedTest\143\bcc000044.bmp
2401,143,data\CMATERdb\IsolatedTest\143\bcc000010.bmp
2437,143,data\CMATERdb\IsolatedTest\143\bcc000046.bmp
2402,143,data\CMATERdb\IsolatedTest\143\bcc000011.bmp
2391,143,data\CMATERdb\IsolatedTest\143\bcc000000.bmp
2392,143,data\CMATERdb\IsolatedTest\143\bcc000001.bmp
2393,143,data\CMATERdb\IsolatedTest\143\bcc000002.bmp
2395,143,data\CMATERdb\IsolatedTest\143\bcc000004.bmp
2396,143,data\CMATERdb\IsolatedTest\143\bcc000005.bmp
2397,143,data\CMATERdb\IsolatedTest\143\bcc000006.bmp
2394,143,data\CMATERdb\IsolatedTest\143\bcc000003.bmp
2399,143,data\CMATERdb\IsolatedTest\143\bcc000008.bmp
2400,143,data\CMATERdb\IsolatedTest\143\bcc000009.bmp
2441,143,data\CMATERdb\IsolatedTest\143\bcc000050.bmp
2440,143,data\CMATERdb\IsolatedTest\143\bcc000049.bmp
2439,143,data\CMATERdb\IsolatedTest\143\bcc000048.bmp
2438,143,data\CMATERdb\IsolatedTest\143\bcc000047.bmp
2398,143,data\CMATERdb\IsolatedTest\143\bcc000007.bmp
2484,144,data\CMATERdb\IsolatedTest\144\bcc000042.bmp
2471,144,data\CMATERdb\IsolatedTest\144\bcc000029.bmp
2489,144,data\CMATERdb\IsolatedTest\144\bcc000047.bmp
2488,144,data\CMATERdb\IsolatedTest\144\bcc000046.bmp
2487,144,data\CMATERdb\IsolatedTest\144\bcc000045.bmp
2486,144,data\CMATERdb\IsolatedTest\144\bcc000044.bmp
2485,144,data\CMATERdb\IsolatedTest\144\bcc000043.bmp
2483,144,data\CMATERdb\IsolatedTest\144\bcc000041.bmp
2474,144,data\CMATERdb\IsolatedTest\144\bcc000032.bmp
2480,144,data\CMATERdb\IsolatedTest\144\bcc000038.bmp
2479,144,data\CMATERdb\IsolatedTest\144\bcc000037.bmp
2478,144,data\CMATERdb\IsolatedTest\144\bcc000036.bmp
2477,144,data\CMATERdb\IsolatedTest\144\bcc000035.bmp
2476,144,data\CMATERdb\IsolatedTest\144\bcc000034.bmp
2475,144,data\CMATERdb\IsolatedTest\144\bcc000033.bmp
2473,144,data\CMATERdb\IsolatedTest\144\bcc000031.bmp
2472,144,data\CMATERdb\IsolatedTest\144\bcc000030.bmp
2482,144,data\CMATERdb\IsolatedTest\144\bcc000040.bmp
2470,144,data\CMATERdb\IsolatedTest\144\bcc000028.bmp
2481,144,data\CMATERdb\IsolatedTest\144\bcc000039.bmp
2443,144,data\CMATERdb\IsolatedTest\144\bcc000001.bmp
2468,144,data\CMATERdb\IsolatedTest\144\bcc000026.bmp
2467,144,data\CMATERdb\IsolatedTest\144\bcc000025.bmp
2442,144,data\CMATERdb\IsolatedTest\144\bcc000000.bmp
2465,144,data\CMATERdb\IsolatedTest\144\bcc000023.bmp
2464,144,data\CMATERdb\IsolatedTest\144\bcc000022.bmp
2463,144,data\CMATERdb\IsolatedTest\144\bcc000021.bmp
2462,144,data\CMATERdb\IsolatedTest\144\bcc000020.bmp
2461,144,data\CMATERdb\IsolatedTest\144\bcc000019.bmp
2460,144,data\CMATERdb\IsolatedTest\144\bcc000018.bmp
2459,144,data\CMATERdb\IsolatedTest\144\bcc000017.bmp
2469,144,data\CMATERdb\IsolatedTest\144\bcc000027.bmp
2458,144,data\CMATERdb\IsolatedTest\144\bcc000016.bmp
2457,144,data\CMATERdb\IsolatedTest\144\bcc000015.bmp
2466,144,data\CMATERdb\IsolatedTest\144\bcc000024.bmp
2455,144,data\CMATERdb\IsolatedTest\144\bcc000013.bmp
2456,144,data\CMATERdb\IsolatedTest\144\bcc000014.bmp
2444,144,data\CMATERdb\IsolatedTest\144\bcc000002.bmp
2446,144,data\CMATERdb\IsolatedTest\144\bcc000004.bmp
2447,144,data\CMATERdb\IsolatedTest\144\bcc000005.bmp
2448,144,data\CMATERdb\IsolatedTest\144\bcc000006.bmp
2449,144,data\CMATERdb\IsolatedTest\144\bcc000007.bmp
2445,144,data\CMATERdb\IsolatedTest\144\bcc000003.bmp
2451,144,data\CMATERdb\IsolatedTest\144\bcc000009.bmp
2452,144,data\CMATERdb\IsolatedTest\144\bcc000010.bmp
2453,144,data\CMATERdb\IsolatedTest\144\bcc000011.bmp
2454,144,data\CMATERdb\IsolatedTest\144\bcc000012.bmp
2450,144,data\CMATERdb\IsolatedTest\144\bcc000008.bmp
2517,145,data\CMATERdb\IsolatedTest\145\2\bcc000002.bmp
2526,145,data\CMATERdb\IsolatedTest\145\2\bcc000011.bmp
2518,145,data\CMATERdb\IsolatedTest\145\2\bcc000003.bmp
2519,145,data\CMATERdb\IsolatedTest\145\2\bcc000004.bmp
2520,145,data\CMATERdb\IsolatedTest\145\2\bcc000005.bmp
2521,145,data\CMATERdb\IsolatedTest\145\2\bcc000006.bmp
2522,145,data\CMATERdb\IsolatedTest\145\2\bcc000007.bmp
2523,145,data\CMATERdb\IsolatedTest\145\2\bcc000008.bmp
2524,145,data\CMATERdb\IsolatedTest\145\2\bcc000009.bmp
2525,145,data\CMATERdb\IsolatedTest\145\2\bcc000010.bmp
2527,145,data\CMATERdb\IsolatedTest\145\2\bcc000012.bmp
2533,145,data\CMATERdb\IsolatedTest\145\2\bcc000018.bmp
2529,145,data\CMATERdb\IsolatedTest\145\2\bcc000014.bmp
2530,145,data\CMATERdb\IsolatedTest\145\2\bcc000015.bmp
2531,145,data\CMATERdb\IsolatedTest\145\2\bcc000016.bmp
2532,145,data\CMATERdb\IsolatedTest\145\2\bcc000017.bmp
2534,145,data\CMATERdb\IsolatedTest\145\2\bcc000019.bmp
2535,145,data\CMATERdb\IsolatedTest\145\2\bcc000020.bmp
2536,145,data\CMATERdb\IsolatedTest\145\2\bcc000021.bmp
2537,145,data\CMATERdb\IsolatedTest\145\2\bcc000022.bmp
2538,145,data\CMATERdb\IsolatedTest\145\2\bcc000023.bmp
2539,145,data\CMATERdb\IsolatedTest\145\2\bcc000024.bmp
2528,145,data\CMATERdb\IsolatedTest\145\2\bcc000013.bmp
2515,145,data\CMATERdb\IsolatedTest\145\2\bcc000000.bmp
2516,145,data\CMATERdb\IsolatedTest\145\2\bcc000001.bmp
2513,145,data\CMATERdb\IsolatedTest\145\1\bcc000023.bmp
2514,145,data\CMATERdb\IsolatedTest\145\1\bcc000024.bmp
2490,145,data\CMATERdb\IsolatedTest\145\1\bcc000000.bmp
2491,145,data\CMATERdb\IsolatedTest\145\1\bcc000001.bmp
2492,145,data\CMATERdb\IsolatedTest\145\1\bcc000002.bmp
2493,145,data\CMATERdb\IsolatedTest\145\1\bcc000003.bmp
2495,145,data\CMATERdb\IsolatedTest\145\1\bcc000005.bmp
2496,145,data\CMATERdb\IsolatedTest\145\1\bcc000006.bmp
2497,145,data\CMATERdb\IsolatedTest\145\1\bcc000007.bmp
2498,145,data\CMATERdb\IsolatedTest\145\1\bcc000008.bmp
2499,145,data\CMATERdb\IsolatedTest\145\1\bcc000009.bmp
2500,145,data\CMATERdb\IsolatedTest\145\1\bcc000010.bmp
2494,145,data\CMATERdb\IsolatedTest\145\1\bcc000004.bmp
2502,145,data\CMATERdb\IsolatedTest\145\1\bcc000012.bmp
2512,145,data\CMATERdb\IsolatedTest\145\1\bcc000022.bmp
2501,145,data\CMATERdb\IsolatedTest\145\1\bcc000011.bmp
2511,145,data\CMATERdb\IsolatedTest\145\1\bcc000021.bmp
2510,145,data\CMATERdb\IsolatedTest\145\1\bcc000020.bmp
2508,145,data\CMATERdb\IsolatedTest\145\1\bcc000018.bmp
2509,145,data\CMATERdb\IsolatedTest\145\1\bcc000019.bmp
2507,145,data\CMATERdb\IsolatedTest\145\1\bcc000017.bmp
2506,145,data\CMATERdb\IsolatedTest\145\1\bcc000016.bmp
2505,145,data\CMATERdb\IsolatedTest\145\1\bcc000015.bmp
2504,145,data\CMATERdb\IsolatedTest\145\1\bcc000014.bmp
2503,145,data\CMATERdb\IsolatedTest\145\1\bcc000013.bmp
2582,146,data\CMATERdb\IsolatedTest\146\2\bcc000002.bmp
2585,146,data\CMATERdb\IsolatedTest\146\2\bcc000005.bmp
2584,146,data\CMATERdb\IsolatedTest\146\2\bcc000004.bmp
2583,146,data\CMATERdb\IsolatedTest\146\2\bcc000003.bmp
2586,146,data\CMATERdb\IsolatedTest\146\2\bcc000006.bmp
2581,146,data\CMATERdb\IsolatedTest\146\2\bcc000001.bmp
2576,146,data\CMATERdb\IsolatedTest\146\1\bcc000036.bmp
2579,146,data\CMATERdb\IsolatedTest\146\1\bcc000039.bmp
2578,146,data\CMATERdb\IsolatedTest\146\1\bcc000038.bmp
2577,146,data\CMATERdb\IsolatedTest\146\1\bcc000037.bmp
2575,146,data\CMATERdb\IsolatedTest\146\1\bcc000035.bmp
2574,146,data\CMATERdb\IsolatedTest\146\1\bcc000034.bmp
2587,146,data\CMATERdb\IsolatedTest\146\2\bcc000007.bmp
2580,146,data\CMATERdb\IsolatedTest\146\2\bcc000000.bmp
2588,146,data\CMATERdb\IsolatedTest\146\2\bcc000008.bmp
2599,146,data\CMATERdb\IsolatedTest\146\2\bcc000019.bmp
2590,146,data\CMATERdb\IsolatedTest\146\2\bcc000010.bmp
2591,146,data\CMATERdb\IsolatedTest\146\2\bcc000011.bmp
2592,146,data\CMATERdb\IsolatedTest\146\2\bcc000012.bmp
2593,146,data\CMATERdb\IsolatedTest\146\2\bcc000013.bmp
2594,146,data\CMATERdb\IsolatedTest\146\2\bcc000014.bmp
2595,146,data\CMATERdb\IsolatedTest\146\2\bcc000015.bmp
2596,146,data\CMATERdb\IsolatedTest\146\2\bcc000016.bmp
2597,146,data\CMATERdb\IsolatedTest\146\2\bcc000017.bmp
2603,146,data\CMATERdb\IsolatedTest\146\2\bcc000023.bmp
2598,146,data\CMATERdb\IsolatedTest\146\2\bcc000018.bmp
2600,146,data\CMATERdb\IsolatedTest\146\2\bcc000020.bmp
2601,146,data\CMATERdb\IsolatedTest\146\2\bcc000021.bmp
2602,146,data\CMATERdb\IsolatedTest\146\2\bcc000022.bmp
2573,146,data\CMATERdb\IsolatedTest\146\1\bcc000033.bmp
2589,146,data\CMATERdb\IsolatedTest\146\2\bcc000009.bmp
2572,146,data\CMATERdb\IsolatedTest\146\1\bcc000032.bmp
2545,146,data\CMATERdb\IsolatedTest\146\1\bcc000005.bmp
2570,146,data\CMATERdb\IsolatedTest\146\1\bcc000030.bmp
2551,146,data\CMATERdb\IsolatedTest\146\1\bcc000011.bmp
2606,146,data\CMATERdb\IsolatedTest\146\2\bcc000026.bmp
2550,146,data\CMATERdb\IsolatedTest\146\1\bcc000010.bmp
2549,146,data\CMATERdb\IsolatedTest\146\1\bcc000009.bmp
2548,146,data\CMATERdb\IsolatedTest\146\1\bcc000008.bmp
2547,146,data\CMATERdb\IsolatedTest\146\1\bcc000007.bmp
2552,146,data\CMATERdb\IsolatedTest\146\1\bcc000012.bmp
2546,146,data\CMATERdb\IsolatedTest\146\1\bcc000006.bmp
2543,146,data\CMATERdb\IsolatedTest\146\1\bcc000003.bmp
2542,146,data\CMATERdb\IsolatedTest\146\1\bcc000002.bmp
2541,146,data\CMATERdb\IsolatedTest\146\1\bcc000001.bmp
2540,146,data\CMATERdb\IsolatedTest\146\1\bcc000000.bmp
2571,146,data\CMATERdb\IsolatedTest\146\1\bcc000031.bmp
2605,146,data\CMATERdb\IsolatedTest\146\2\bcc000025.bmp
2544,146,data\CMATERdb\IsolatedTest\146\1\bcc000004.bmp
2553,146,data\CMATERdb\IsolatedTest\146\1\bcc000013.bmp
2604,146,data\CMATERdb\IsolatedTest\146\2\bcc000024.bmp
2555,146,data\CMATERdb\IsolatedTest\146\1\bcc000015.bmp
2554,146,data\CMATERdb\IsolatedTest\146\1\bcc000014.bmp
2568,146,data\CMATERdb\IsolatedTest\146\1\bcc000028.bmp
2569,146,data\CMATERdb\IsolatedTest\146\1\bcc000029.bmp
2566,146,data\CMATERdb\IsolatedTest\146\1\bcc000026.bmp
2565,146,data\CMATERdb\IsolatedTest\146\1\bcc000025.bmp
2564,146,data\CMATERdb\IsolatedTest\146\1\bcc000024.bmp
2563,146,data\CMATERdb\IsolatedTest\146\1\bcc000023.bmp
2567,146,data\CMATERdb\IsolatedTest\146\1\bcc000027.bmp
2561,146,data\CMATERdb\IsolatedTest\146\1\bcc000021.bmp
2560,146,data\CMATERdb\IsolatedTest\146\1\bcc000020.bmp
2559,146,data\CMATERdb\IsolatedTest\146\1\bcc000019.bmp
2558,146,data\CMATERdb\IsolatedTest\146\1\bcc000018.bmp
2557,146,data\CMATERdb\IsolatedTest\146\1\bcc000017.bmp
2556,146,data\CMATERdb\IsolatedTest\146\1\bcc000016.bmp
2562,146,data\CMATERdb\IsolatedTest\146\1\bcc000022.bmp
2642,147,data\CMATERdb\IsolatedTest\147\bcc000035.bmp
2634,147,data\CMATERdb\IsolatedTest\147\bcc000027.bmp
2635,147,data\CMATERdb\IsolatedTest\147\bcc000028.bmp
2636,147,data\CMATERdb\IsolatedTest\147\bcc000029.bmp
2637,147,data\CMATERdb\IsolatedTest\147\bcc000030.bmp
2638,147,data\CMATERdb\IsolatedTest\147\bcc000031.bmp
2640,147,data\CMATERdb\IsolatedTest\147\bcc000033.bmp
2641,147,data\CMATERdb\IsolatedTest\147\bcc000034.bmp
2643,147,data\CMATERdb\IsolatedTest\147\bcc000036.bmp
2651,147,data\CMATERdb\IsolatedTest\147\bcc000044.bmp
2645,147,data\CMATERdb\IsolatedTest\147\bcc000038.bmp
2646,147,data\CMATERdb\IsolatedTest\147\bcc000039.bmp
2647,147,data\CMATERdb\IsolatedTest\147\bcc000040.bmp
2649,147,data\CMATERdb\IsolatedTest\147\bcc000042.bmp
2650,147,data\CMATERdb\IsolatedTest\147\bcc000043.bmp
2633,147,data\CMATERdb\IsolatedTest\147\bcc000026.bmp
2652,147,data\CMATERdb\IsolatedTest\147\bcc000045.bmp
2653,147,data\CMATERdb\IsolatedTest\147\bcc000046.bmp
2654,147,data\CMATERdb\IsolatedTest\147\bcc000047.bmp
2655,147,data\CMATERdb\IsolatedTest\147\bcc000048.bmp
2644,147,data\CMATERdb\IsolatedTest\147\bcc000037.bmp
2632,147,data\CMATERdb\IsolatedTest\147\bcc000025.bmp
2648,147,data\CMATERdb\IsolatedTest\147\bcc000041.bmp
2630,147,data\CMATERdb\IsolatedTest\147\bcc000023.bmp
2607,147,data\CMATERdb\IsolatedTest\147\bcc000000.bmp
2631,147,data\CMATERdb\IsolatedTest\147\bcc000024.bmp
2608,147,data\CMATERdb\IsolatedTest\147\bcc000001.bmp
2609,147,data\CMATERdb\IsolatedTest\147\bcc000002.bmp
2610,147,data\CMATERdb\IsolatedTest\147\bcc000003.bmp
2611,147,data\CMATERdb\IsolatedTest\147\bcc000004.bmp
2612,147,data\CMATERdb\IsolatedTest\147\bcc000005.bmp
2613,147,data\CMATERdb\IsolatedTest\147\bcc000006.bmp
2614,147,data\CMATERdb\IsolatedTest\147\bcc000007.bmp
2615,147,data\CMATERdb\IsolatedTest\147\bcc000008.bmp
2616,147,data\CMATERdb\IsolatedTest\147\bcc000009.bmp
2617,147,data\CMATERdb\IsolatedTest\147\bcc000010.bmp
2639,147,data\CMATERdb\IsolatedTest\147\bcc000032.bmp
2619,147,data\CMATERdb\IsolatedTest\147\bcc000012.bmp
2618,147,data\CMATERdb\IsolatedTest\147\bcc000011.bmp
2627,147,data\CMATERdb\IsolatedTest\147\bcc000020.bmp
2626,147,data\CMATERdb\IsolatedTest\147\bcc000019.bmp
2625,147,data\CMATERdb\IsolatedTest\147\bcc000018.bmp
2629,147,data\CMATERdb\IsolatedTest\147\bcc000022.bmp
2623,147,data\CMATERdb\IsolatedTest\147\bcc000016.bmp
2622,147,data\CMATERdb\IsolatedTest\147\bcc000015.bmp
2621,147,data\CMATERdb\IsolatedTest\147\bcc000014.bmp
2620,147,data\CMATERdb\IsolatedTest\147\bcc000013.bmp
2624,147,data\CMATERdb\IsolatedTest\147\bcc000017.bmp
2628,147,data\CMATERdb\IsolatedTest\147\bcc000021.bmp
2689,148,data\CMATERdb\IsolatedTest\148\bcc000033.bmp
2682,148,data\CMATERdb\IsolatedTest\148\bcc000026.bmp
2683,148,data\CMATERdb\IsolatedTest\148\bcc000027.bmp
2684,148,data\CMATERdb\IsolatedTest\148\bcc000028.bmp
2685,148,data\CMATERdb\IsolatedTest\148\bcc000029.bmp
2686,148,data\CMATERdb\IsolatedTest\148\bcc000030.bmp
2687,148,data\CMATERdb\IsolatedTest\148\bcc000031.bmp
2688,148,data\CMATERdb\IsolatedTest\148\bcc000032.bmp
2694,148,data\CMATERdb\IsolatedTest\148\bcc000038.bmp
2691,148,data\CMATERdb\IsolatedTest\148\bcc000035.bmp
2692,148,data\CMATERdb\IsolatedTest\148\bcc000036.bmp
2693,148,data\CMATERdb\IsolatedTest\148\bcc000037.bmp
2681,148,data\CMATERdb\IsolatedTest\148\bcc000025.bmp
2695,148,data\CMATERdb\IsolatedTest\148\bcc000039.bmp
2696,148,data\CMATERdb\IsolatedTest\148\bcc000040.bmp
2697,148,data\CMATERdb\IsolatedTest\148\bcc000041.bmp
2698,148,data\CMATERdb\IsolatedTest\148\bcc000042.bmp
2699,148,data\CMATERdb\IsolatedTest\148\bcc000043.bmp
2700,148,data\CMATERdb\IsolatedTest\148\bcc000044.bmp
2690,148,data\CMATERdb\IsolatedTest\148\bcc000034.bmp
2680,148,data\CMATERdb\IsolatedTest\148\bcc000024.bmp
2675,148,data\CMATERdb\IsolatedTest\148\bcc000019.bmp
2678,148,data\CMATERdb\IsolatedTest\148\bcc000022.bmp
2656,148,data\CMATERdb\IsolatedTest\148\bcc000000.bmp
2657,148,data\CMATERdb\IsolatedTest\148\bcc000001.bmp
2658,148,data\CMATERdb\IsolatedTest\148\bcc000002.bmp
2659,148,data\CMATERdb\IsolatedTest\148\bcc000003.bmp
2660,148,data\CMATERdb\IsolatedTest\148\bcc000004.bmp
2661,148,data\CMATERdb\IsolatedTest\148\bcc000005.bmp
2662,148,data\CMATERdb\IsolatedTest\148\bcc000006.bmp
2663,148,data\CMATERdb\IsolatedTest\148\bcc000007.bmp
2664,148,data\CMATERdb\IsolatedTest\148\bcc000008.bmp
2679,148,data\CMATERdb\IsolatedTest\148\bcc000023.bmp
2665,148,data\CMATERdb\IsolatedTest\148\bcc000009.bmp
2667,148,data\CMATERdb\IsolatedTest\148\bcc000011.bmp
2669,148,data\CMATERdb\IsolatedTest\148\bcc000013.bmp
2670,148,data\CMATERdb\IsolatedTest\148\bcc000014.bmp
2671,148,data\CMATERdb\IsolatedTest\148\bcc000015.bmp
2672,148,data\CMATERdb\IsolatedTest\148\bcc000016.bmp
